date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:43	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:49	134040/134040	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:49	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:49	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:49	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:49	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:50	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:50	33736/33736	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:50	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:51	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.eot	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.eot	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:51	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2016:32:23%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:51	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.woff	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.woff	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:51	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-solid-900.woff2	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
